goalie_id,player_name,team,hex_q,hex_r,hex_x,hex_y,shots,goals,xg_sum,irt_xg_sum,deviation,dev_per_shot
8475852,Petr Mrazek,ANA,2,-2,45.0,-25.98,9,0,0.411693717,0.3217189245340953,0.3217,0.0357
8475852,Petr Mrazek,ANA,2,-1,45.0,0.0,8,0,0.5731801089999999,0.4599404451420268,0.4599,0.0575
8475852,Petr Mrazek,ANA,2,0,45.0,25.98,12,0,0.503287533,0.39357113296715046,0.3936,0.0328
8475852,Petr Mrazek,ANA,2,1,45.0,51.96,1,0,0.05430262,0.042090374124474444,0.0421,0.0421
8475852,Petr Mrazek,ANA,3,-3,67.5,-38.97,8,1,0.295525923,0.22778576470976103,-0.7722,-0.0965
8475852,Petr Mrazek,ANA,3,-2,67.5,-12.99,32,1,3.888717586,3.251442945852102,2.2514,0.0704
8475852,Petr Mrazek,ANA,3,-1,67.5,12.99,24,5,2.7878719,2.334383926948127,-2.6656,-0.1111
8475852,Petr Mrazek,ANA,3,0,67.5,38.97,5,0,0.18969435699999998,0.1480105025684894,0.148,0.0296
8475852,Petr Mrazek,ANA,4,-3,90.0,-25.98,4,0,0.272764188,0.2213811178392434,0.2214,0.0554
8475852,Petr Mrazek,ANA,4,-2,90.0,0.0,39,8,4.984980835,4.165285466282761,-3.8347,-0.0983
8475852,Petr Mrazek,ANA,4,-1,90.0,25.98,4,0,0.257623474,0.20698409582278943,0.207,0.0518
8475852,Petr Mrazek,ANA,4,0,90.0,51.96,1,0,0.044970796,0.03451178061758109,0.0345,0.0345
8475883,Frederik Andersen,CAR,0,-2,0.0,-51.96,1,0,0.008108083,0.005479631267506724,0.0055,0.0055
8475883,Frederik Andersen,CAR,0,-1,0.0,-25.98,2,0,0.016999517999999998,0.011456623671463748,0.0115,0.0058
8475883,Frederik Andersen,CAR,0,0,0.0,0.0,2,0,0.112978361,0.08588101001740657,0.0859,0.043
8475883,Frederik Andersen,CAR,0,1,0.0,25.98,3,0,0.085060579,0.06226299658883751,0.0623,0.0208
8475883,Frederik Andersen,CAR,1,-2,22.5,-38.97,23,0,0.445519329,0.3145768721892834,0.3146,0.0137
8475883,Frederik Andersen,CAR,1,-1,22.5,-12.99,8,0,0.264821463,0.19229397262525985,0.1923,0.024
