player_name,team,position,shooter_id,mu_theta,theta_latest,theta_min,theta_max,shots_taken,goals_actual,goals_xg_only,fsax_raw,goalie_difficulty_adj,fsax
Brenden Dillon,NJD,D,8475455,-9.866781169876049e-09,7.024387741694227e-05,5.909226820222102e-05,7.759724394418299e-05,,,,,,
Andrew Agozzino,UTA,L,8475461,1.498459596405155e-06,-0.000488729914650321,-0.0004948072601109743,-0.0004789890081156045,2.0,0.0,0.226,-0.226,-0.0,-0.0001
Radko Gudas,ANA,D,8475462,3.1229891561679324e-08,-0.0004115907067898661,-0.0004115907067898661,-0.0002604078035801649,2.0,0.0,0.113,-0.113,0.0,-0.0001
Chris Tanev,TOR,D,8475690,-7.502471362386132e-06,7.025863305898383e-05,4.128300497541204e-05,8.397226338274777e-05,,,,,,
Mats Zuccarello,MIN,R,8475692,-1.3271389320834714e-07,-0.002410005545243621,-0.002410005545243621,-0.0013232658384367824,37.0,3.0,3.833,-0.833,0.005,-0.0069
Calle Jarnkrok,TOR,C,8475714,4.355153748747398e-08,-0.00048717448953539133,-0.00048717448953539133,-0.0003819109406322241,2.0,0.0,0.175,-0.175,0.002,-0.0001
Justin Holl,DET,D,8475718,8.672695894773597e-10,7.025062950560823e-05,5.9070749557577074e-05,7.75997614255175e-05,,,,,,
Jason Zucker,BUF,L,8475722,5.2755876822629943e-05,0.004927690140902996,0.0031607290729880333,0.004969372879713774,28.0,5.0,4.326,0.674,0.001,0.0135
Tyler Toffoli,SJS,C,8475726,-2.4282616806203805e-08,-0.001124654314480722,-0.001124654314480722,0.0001700348366284743,33.0,4.0,4.466,-0.466,0.009,-0.0022
Charlie Coyle,CBJ,C,8475745,9.944311329945776e-08,0.008839309215545654,0.005528012290596962,0.008894010446965694,13.0,4.0,2.141,1.859,0.002,0.0123
Jon Merrill,,D,8475750,2.239316065910657e-09,7.027060200925916e-05,5.9127240092493594e-05,7.76009910623543e-05,,,,,,
Justin Faulk,STL,D,8475753,2.3122761483307386e-09,-0.0022370470687747,-0.0022370470687747,-0.00128349126316607,18.0,1.0,1.532,-0.532,0.005,-0.0027
